chekin_id,gym_id,user_id,timestamp,equipment,duration_min
C21836,G1,U149,2025-09-24 00:20:32,Weight bench,42
C21837,G6,U297,2025-10-12 05:15:04,Weight bench,32
C21838,G3,U54,2025-10-01 11:05:54,Shoulder press,88
C21839,G3,U20,2025-10-15 21:56:01,Leg Press,48
C21840,G3,U303,2025-09-27 19:01:07,Ab Machine,86
C21841,G1,U369,2025-10-05 15:31:11,Chest press,116
C21842,G9,U118,2025-10-02 15:15:19,Bench Press,57
C21843,G8,U313,2025-10-03 12:41:47,Lat Pulldown,34
C21844,G8,U334,2025-09-28 05:29:03,Ab Machine,84
C21845,G2,U55,2025-10-07 01:29:19,Bench Press,88
C21846,G4,U172,2025-10-05 06:57:40,Stationary Bike,87
C21847,G8,U302,2025-09-27 09:09:07,Ab Machine,68
C21848,G6,U268,2025-09-26 02:41:04,Shoulder press,83
C21849,G9,U454,2025-10-20 23:12:11,Elliptical,118
C21850,G2,U47,2025-09-27 01:44:01,Lat Pulldown,67
C21851,G2,U98,2025-10-04 02:33:19,Rowing Machine,41
C21852,G6,U21,2025-10-16 00:50:01,Bench Press,54
C21853,G8,U446,2025-09-28 10:09:30,Weight bench,76
C21854,G2,U21,2025-10-04 20:36:55,Weight bench,42
C21855,G4,U379,2025-10-22 11:22:55,Bench Press,73
C21856,G1,U459,2025-09-25 17:26:37,Squat Rack,69
C21857,G4,U108,2025-10-22 11:12:52,Lat Pulldown,25
C21858,G9,U69,2025-09-26 05:57:44,Lat Pulldown,84
C21859,G2,U379,2025-10-11 07:08:04,Bench Press,55
C21860,G1,U87,2025-09-28 21:54:23,Elliptical,32
C21861,G9,U63,2025-10-09 07:35:27,Shoulder press,60
C21862,G8,U294,2025-09-30 18:41:23,Stationary Bike,27
C21863,G5,U1,2025-10-03 23:06:48,Chest press,60
C21864,G1,U329,2025-09-25 11:10:26,Chest press,43
C21865,G5,U398,2025-09-26 06:29:55,Chest press,93
C21866,G4,U366,2025-10-22 05:14:41,Elliptical,70
C21867,G9,U330,2025-10-20 18:16:27,Rowing Machine,70
C21868,G9,U167,2025-10-08 06:34:12,Stationary Bike,107
C21869,G3,U246,2025-10-15 10:05:04,Elliptical,55
C21870,G4,U238,2025-10-03 16:07:18,Shoulder press,83
C21871,G3,U379,2025-09-30 22:57:33,Weight bench,24
C21872,G3,U466,2025-10-11 12:47:25,Shoulder press,64
C21873,G8,U37,2025-10-07 10:11:44,Rowing Machine,52
C21874,G2,U326,2025-10-06 19:28:46,Chest press,111
C21875,G6,U143,2025-09-26 06:25:40,Leg Press,17
C21876,G3,U366,2025-10-04 16:36:58,Ab Machine,86
C21877,G6,U388,2025-10-21 07:36:47,Shoulder press,77
C21878,G2,U403,2025-09-26 15:04:48,Stationary Bike,19
C21879,G4,U107,2025-10-02 19:51:48,Treadmill,81
C21880,G8,U397,2025-10-04 19:46:30,Treadmill,58
C21881,G3,U221,2025-10-17 10:58:50,Bench Press,88
C21882,G7,U324,2025-10-21 17:55:53,Ab Machine,116
C21883,G2,U438,2025-09-28 19:48:32,Squat Rack,69
C21884,G1,U445,2025-10-01 14:44:21,Elliptical,114
C21885,G8,U125,2025-10-21 17:13:43,Bench Press,45
C21886,G3,U444,2025-10-17 20:43:30,Leg Press,61
C21887,G6,U356,2025-09-30 22:58:00,Elliptical,59
C21888,G8,U368,2025-09-23 14:50:54,Weight bench,20
C21889,G9,U457,2025-10-14 21:53:47,Bench Press,27
C21890,G9,U361,2025-10-04 15:31:47,Stationary Bike,71
C21891,G8,U442,2025-10-06 11:20:05,Shoulder press,71
C21892,G9,U100,2025-10-18 07:48:03,Ab Machine,110
C21893,G7,U467,2025-10-19 16:36:57,Rowing Machine,29
C21894,G2,U479,2025-09-25 23:12:27,Elliptical,66
C21895,G2,U163,2025-10-13 01:20:17,Lat Pulldown,38
C21896,G9,U325,2025-10-07 14:33:31,Stationary Bike,108
C21897,G5,U30,2025-09-27 04:36:31,Leg Press,60
C21898,G5,U358,2025-10-11 17:29:10,Rowing Machine,38
C21899,G6,U388,2025-10-07 22:14:32,Ab Machine,56
C21900,G1,U499,2025-10-15 21:54:56,Leg Press,38
C21901,G7,U331,2025-10-15 21:42:08,Rowing Machine,55
C21902,G7,U13,2025-10-18 23:03:52,Rowing Machine,69
C21903,G4,U29,2025-10-22 11:51:28,Bench Press,39
C21904,G8,U109,2025-10-10 15:25:02,Treadmill,120
C21905,G8,U192,2025-09-25 01:41:27,Squat Rack,62
C21906,G7,U476,2025-10-12 00:52:15,Weight bench,79
C21907,G7,U38,2025-09-30 18:21:01,Bench Press,102
C21908,G3,U34,2025-09-25 05:22:51,Shoulder press,30
C21909,G9,U390,2025-10-03 03:39:06,Lat Pulldown,114
C21910,G3,U412,2025-10-08 22:39:40,Chest press,118
C21911,G6,U404,2025-09-24 01:41:29,Bench Press,42
C21912,G4,U302,2025-10-22 03:32:35,Weight bench,37
C21913,G2,U392,2025-10-18 21:30:52,Rowing Machine,52
C21914,G5,U202,2025-10-09 16:20:57,Stationary Bike,116
C21915,G3,U253,2025-10-10 16:44:24,Elliptical,67
C21916,G9,U445,2025-09-29 01:36:35,Squat Rack,92
C21917,G6,U31,2025-10-20 18:46:39,Lat Pulldown,92
C21918,G7,U271,2025-10-21 22:36:11,Weight bench,100
C21919,G9,U331,2025-10-17 17:49:42,Weight bench,55
C21920,G5,U421,2025-09-23 02:12:57,Rowing Machine,116
C21921,G3,U263,2025-10-13 01:17:11,Rowing Machine,112
C21922,G7,U177,2025-10-19 06:15:23,Lat Pulldown,80
C21923,G1,U139,2025-09-26 19:49:51,Chest press,120
C21924,G8,U21,2025-10-12 13:39:37,Bench Press,81
C21925,G5,U89,2025-10-14 14:39:04,Rowing Machine,103
C21926,G2,U98,2025-10-15 11:39:53,Treadmill,112
C21927,G1,U478,2025-10-05 06:36:35,Ab Machine,19
C21928,G2,U393,2025-09-26 05:08:01,Ab Machine,64
C21929,G3,U273,2025-10-07 06:13:48,Treadmill,117
C21930,G4,U370,2025-09-22 17:21:37,Chest press,18
C21931,G2,U318,2025-10-18 00:36:59,Lat Pulldown,35
C21932,G2,U99,2025-09-26 15:48:53,Ab Machine,87
C21933,G2,U293,2025-10-01 16:48:57,Shoulder press,62
C21934,G2,U249,2025-09-25 01:04:48,Shoulder press,113
C21935,G6,U43,2025-09-23 18:19:19,Shoulder press,117
C21936,G3,U39,2025-10-01 09:26:30,Treadmill,49
C21937,G6,U240,2025-10-10 07:58:54,Ab Machine,99
C21938,G1,U340,2025-09-29 05:54:47,Lat Pulldown,118
C21939,G6,U427,2025-10-18 11:57:02,Ab Machine,58
C21940,G1,U363,2025-10-21 11:50:32,Chest press,53
C21941,G1,U414,2025-10-02 14:36:58,Stationary Bike,27
C21942,G7,U306,2025-10-15 17:40:08,Treadmill,33
C21943,G8,U280,2025-09-28 11:26:51,Shoulder press,87
C21944,G2,U468,2025-10-13 13:09:16,Ab Machine,21
C21945,G1,U143,2025-10-09 18:42:54,Stationary Bike,21
C21946,G1,U144,2025-10-09 09:26:45,Rowing Machine,15
C21947,G9,U181,2025-09-28 01:01:36,Squat Rack,66
C21948,G7,U407,2025-10-10 05:26:28,Lat Pulldown,20
C21949,G4,U213,2025-10-11 04:49:12,Chest press,52
C21950,G2,U90,2025-10-07 16:23:58,Bench Press,67
C21951,G6,U463,2025-09-28 19:00:15,Chest press,43
C21952,G1,U106,2025-10-09 16:28:38,Rowing Machine,31
C21953,G3,U416,2025-10-15 04:46:17,Ab Machine,50
C21954,G1,U269,2025-09-30 01:11:01,Chest press,114
C21955,G2,U200,2025-09-29 11:14:30,Stationary Bike,55
C21956,G3,U298,2025-10-20 01:01:15,Chest press,91
C21957,G1,U311,2025-09-28 06:57:33,Ab Machine,81
C21958,G2,U207,2025-10-14 21:24:28,Shoulder press,27
C21959,G5,U117,2025-10-08 13:57:04,Bench Press,88
C21960,G2,U346,2025-10-01 21:18:45,Elliptical,103
C21961,G3,U242,2025-10-05 16:33:19,Lat Pulldown,45
C21962,G3,U220,2025-10-01 09:51:13,Treadmill,86
C21963,G8,U207,2025-10-09 06:09:49,Shoulder press,114
C21964,G6,U8,2025-10-10 22:19:22,Chest press,90
C21965,G8,U90,2025-09-26 10:53:03,Stationary Bike,53
C21966,G6,U328,2025-10-20 17:10:23,Bench Press,80
C21967,G5,U246,2025-09-28 15:16:30,Ab Machine,120
C21968,G2,U227,2025-10-08 20:03:40,Bench Press,69
C21969,G2,U238,2025-10-09 02:18:59,Chest press,42
C21970,G8,U179,2025-09-27 16:53:01,Elliptical,89
C21971,G4,U282,2025-09-23 05:02:07,Lat Pulldown,119
C21972,G6,U223,2025-10-04 05:34:27,Stationary Bike,52
C21973,G8,U484,2025-10-03 08:22:02,Weight bench,33
C21974,G4,U217,2025-10-14 14:22:28,Lat Pulldown,65
C21975,G6,U318,2025-10-18 03:31:02,Lat Pulldown,74
C21976,G8,U274,2025-10-21 10:58:06,Lat Pulldown,43
C21977,G7,U319,2025-09-26 01:20:24,Elliptical,60
C21978,G9,U305,2025-09-26 13:08:48,Shoulder press,74
C21979,G8,U188,2025-10-03 10:30:12,Rowing Machine,32
C21980,G7,U481,2025-10-09 09:39:20,Rowing Machine,114
C21981,G9,U301,2025-09-25 15:37:44,Elliptical,53
C21982,G6,U493,2025-10-01 20:37:50,Leg Press,57
C21983,G6,U182,2025-10-08 19:39:33,Ab Machine,75
C21984,G5,U182,2025-09-25 19:37:03,Ab Machine,102
C21985,G7,U84,2025-10-10 23:00:38,Lat Pulldown,78
C21986,G3,U322,2025-09-25 14:14:00,Rowing Machine,77
C21987,G2,U29,2025-10-14 07:13:36,Stationary Bike,58
C21988,G8,U355,2025-10-03 06:03:15,Elliptical,87
C21989,G4,U43,2025-10-08 03:55:52,Squat Rack,25
C21990,G7,U473,2025-10-21 19:45:41,Weight bench,100
C21991,G1,U302,2025-10-16 01:42:29,Elliptical,20
C21992,G8,U441,2025-10-17 07:26:32,Shoulder press,118
C21993,G9,U475,2025-10-10 02:46:57,Bench Press,63
C21994,G1,U93,2025-10-09 17:03:33,Shoulder press,54
C21995,G1,U471,2025-09-30 16:43:17,Chest press,69
C21996,G5,U356,2025-10-07 06:17:00,Lat Pulldown,53
C21997,G1,U414,2025-10-16 15:33:51,Treadmill,30
C21998,G5,U340,2025-10-08 06:27:27,Squat Rack,102
C21999,G6,U21,2025-09-28 03:54:29,Weight bench,26
C22000,G6,U25,2025-10-16 12:02:26,Weight bench,35
C22001,G9,U222,2025-10-15 06:52:14,Ab Machine,26
C22002,G2,U71,2025-10-06 17:49:08,Stationary Bike,30
C22003,G1,U238,2025-10-21 15:14:31,Stationary Bike,105
C22004,G8,U184,2025-10-02 04:40:52,Rowing Machine,38
C22005,G7,U94,2025-10-19 12:19:47,Treadmill,66
C22006,G3,U245,2025-10-20 02:36:32,Ab Machine,36
C22007,G5,U454,2025-10-07 06:09:31,Ab Machine,67
C22008,G3,U119,2025-10-15 23:57:33,Treadmill,81
C22009,G4,U304,2025-10-19 10:44:16,Chest press,68
C22010,G7,U322,2025-10-17 16:19:52,Ab Machine,115
C22011,G8,U152,2025-09-29 18:39:14,Shoulder press,53
C22012,G9,U366,2025-10-11 08:38:35,Bench Press,29
C22013,G6,U145,2025-10-03 21:44:26,Squat Rack,99
C22014,G3,U14,2025-09-28 23:07:41,Treadmill,58
C22015,G8,U36,2025-10-03 20:57:57,Chest press,45
C22016,G7,U422,2025-10-02 06:15:46,Treadmill,24
C22017,G5,U267,2025-10-09 12:23:07,Stationary Bike,43
C22018,G8,U442,2025-10-21 07:49:25,Squat Rack,26
C22019,G4,U491,2025-10-19 05:18:32,Ab Machine,91
C22020,G2,U436,2025-09-29 06:16:27,Rowing Machine,114
C22021,G5,U169,2025-09-26 03:42:49,Leg Press,101
C22022,G5,U45,2025-09-23 11:27:27,Treadmill,48
C22023,G7,U428,2025-10-12 06:18:42,Leg Press,91
C22024,G6,U271,2025-10-04 07:41:45,Rowing Machine,45
C22025,G2,U232,2025-10-03 10:23:06,Bench Press,106
C22026,G1,U233,2025-10-03 14:51:37,Chest press,15
C22027,G1,U344,2025-10-12 22:39:21,Rowing Machine,83
C22028,G8,U461,2025-10-20 13:19:18,Stationary Bike,61
C22029,G8,U122,2025-09-29 08:36:16,Shoulder press,44
C22030,G6,U387,2025-09-29 17:00:16,Lat Pulldown,52
C22031,G7,U304,2025-10-08 18:16:37,Leg Press,44
C22032,G4,U408,2025-09-29 14:23:42,Leg Press,82
C22033,G4,U103,2025-10-01 00:05:05,Rowing Machine,18
C22034,G2,U87,2025-09-23 16:52:26,Leg Press,28
C22035,G1,U340,2025-09-29 23:57:59,Treadmill,84
C22036,G7,U310,2025-10-09 15:48:28,Chest press,40
C22037,G5,U256,2025-09-26 17:20:09,Squat Rack,60
C22038,G5,U48,2025-10-20 15:52:54,Chest press,55
C22039,G3,U347,2025-10-08 09:10:08,Squat Rack,76
C22040,G1,U206,2025-09-27 07:47:47,Bench Press,24
C22041,G7,U90,2025-09-26 12:44:55,Chest press,51
C22042,G5,U320,2025-10-19 01:13:15,Treadmill,86
C22043,G7,U185,2025-10-14 08:22:08,Weight bench,110
C22044,G3,U84,2025-09-27 18:14:22,Treadmill,47
C22045,G9,U356,2025-10-20 01:42:20,Elliptical,118
C22046,G7,U111,2025-10-15 05:35:56,Leg Press,111
C22047,G4,U159,2025-10-03 01:19:22,Chest press,115
C22048,G9,U485,2025-09-25 20:38:34,Lat Pulldown,67
C22049,G9,U287,2025-09-27 02:23:50,Leg Press,55
C22050,G3,U406,2025-10-06 06:34:05,Chest press,18
C22051,G6,U439,2025-09-24 03:55:12,Stationary Bike,89
C22052,G5,U8,2025-10-22 10:14:53,Ab Machine,21
C22053,G8,U20,2025-09-25 17:19:55,Weight bench,60
C22054,G9,U52,2025-09-26 13:46:29,Rowing Machine,51
C22055,G6,U89,2025-10-07 14:27:31,Chest press,69
C22056,G4,U308,2025-10-20 07:32:21,Rowing Machine,41
C22057,G1,U342,2025-09-23 12:58:31,Squat Rack,103
C22058,G4,U285,2025-09-22 17:37:51,Weight bench,28
C22059,G2,U416,2025-10-08 08:07:04,Bench Press,38
C22060,G3,U391,2025-09-29 21:52:07,Lat Pulldown,120
C22061,G7,U123,2025-09-27 13:52:55,Bench Press,77
C22062,G1,U326,2025-10-21 07:59:37,Treadmill,65
C22063,G3,U256,2025-10-21 22:47:23,Elliptical,68
C22064,G8,U251,2025-10-15 11:22:16,Treadmill,84
C22065,G1,U61,2025-10-10 14:24:08,Elliptical,61
C22066,G2,U88,2025-10-16 23:18:05,Squat Rack,78
C22067,G2,U63,2025-10-05 22:46:32,Treadmill,107
C22068,G8,U328,2025-10-06 23:21:54,Leg Press,67
C22069,G8,U148,2025-09-23 20:06:28,Squat Rack,76
C22070,G4,U19,2025-10-10 01:39:06,Elliptical,69
C22071,G7,U74,2025-10-04 18:53:20,Stationary Bike,92
C22072,G3,U123,2025-10-03 16:14:35,Weight bench,80
C22073,G1,U353,2025-10-11 05:29:12,Treadmill,66
C22074,G3,U67,2025-09-27 17:56:12,Leg Press,99
C22075,G6,U387,2025-10-17 16:21:28,Ab Machine,46
C22076,G8,U464,2025-10-16 19:49:53,Weight bench,115
C22077,G7,U295,2025-10-20 16:13:47,Shoulder press,68
C22078,G9,U354,2025-09-23 18:40:46,Stationary Bike,20
C22079,G1,U229,2025-10-15 08:23:37,Weight bench,83
C22080,G7,U64,2025-10-12 20:36:52,Elliptical,96
C22081,G2,U373,2025-09-29 19:17:10,Chest press,59
C22082,G6,U489,2025-09-29 16:34:42,Shoulder press,30
C22083,G2,U359,2025-10-13 09:25:20,Rowing Machine,69
C22084,G3,U351,2025-10-06 07:19:57,Leg Press,89
C22085,G9,U455,2025-10-03 02:45:41,Leg Press,77
C22086,G9,U474,2025-10-10 01:44:37,Bench Press,89
C22087,G6,U52,2025-10-13 20:17:52,Treadmill,31
C22088,G3,U317,2025-10-15 04:40:16,Shoulder press,86
C22089,G5,U165,2025-10-05 04:11:34,Bench Press,24
C22090,G1,U384,2025-09-28 20:34:23,Squat Rack,34
C22091,G9,U219,2025-10-14 19:27:57,Bench Press,80
C22092,G3,U331,2025-10-08 14:26:44,Leg Press,53
C22093,G9,U166,2025-09-26 03:17:30,Ab Machine,71
C22094,G9,U458,2025-10-19 04:00:06,Chest press,90
C22095,G8,U331,2025-10-06 17:41:59,Stationary Bike,55
C22096,G4,U454,2025-09-24 14:02:25,Bench Press,20
C22097,G5,U148,2025-10-15 01:54:22,Treadmill,117
C22098,G5,U381,2025-10-08 13:25:05,Leg Press,46
C22099,G4,U5,2025-10-20 11:14:29,Elliptical,33
C22100,G2,U39,2025-10-16 06:58:44,Shoulder press,113
C22101,G8,U174,2025-09-28 18:19:43,Elliptical,72
C22102,G2,U37,2025-10-16 10:01:02,Stationary Bike,75
C22103,G6,U204,2025-10-13 06:37:59,Ab Machine,101
C22104,G9,U484,2025-10-21 19:48:07,Bench Press,108
C22105,G7,U424,2025-10-03 02:52:51,Bench Press,16
C22106,G3,U127,2025-10-09 01:28:23,Weight bench,115
C22107,G6,U463,2025-09-28 23:13:05,Bench Press,85
C22108,G7,U271,2025-09-29 00:54:50,Shoulder press,55
C22109,G4,U233,2025-10-05 21:02:56,Shoulder press,58
C22110,G5,U440,2025-10-01 04:19:06,Rowing Machine,120
C22111,G2,U55,2025-10-19 04:55:59,Treadmill,88
C22112,G4,U274,2025-09-24 22:18:01,Rowing Machine,72
C22113,G4,U351,2025-09-24 22:03:13,Ab Machine,65
C22114,G4,U488,2025-10-18 09:29:20,Rowing Machine,40
C22115,G6,U170,2025-10-06 12:32:05,Leg Press,86
C22116,G5,U323,2025-09-23 16:13:56,Shoulder press,91
C22117,G1,U68,2025-10-18 23:51:40,Treadmill,58
C22118,G2,U365,2025-10-22 00:08:11,Ab Machine,47
C22119,G1,U143,2025-10-14 10:01:59,Treadmill,85
C22120,G6,U276,2025-10-14 06:15:31,Rowing Machine,78
C22121,G3,U461,2025-10-05 10:39:32,Chest press,84
C22122,G2,U182,2025-10-02 16:16:34,Lat Pulldown,68
C22123,G6,U14,2025-10-13 03:37:57,Lat Pulldown,15
C22124,G5,U256,2025-10-06 12:34:37,Weight bench,15
C22125,G7,U186,2025-10-03 02:43:48,Chest press,57
C22126,G3,U60,2025-10-09 10:57:11,Shoulder press,18
C22127,G3,U10,2025-10-11 23:26:26,Treadmill,44
C22128,G5,U18,2025-10-14 09:24:31,Leg Press,67
C22129,G7,U48,2025-09-23 07:03:43,Lat Pulldown,51
C22130,G6,U244,2025-09-30 22:56:46,Elliptical,112
C22131,G8,U74,2025-10-18 02:04:39,Squat Rack,59
C22132,G6,U493,2025-09-29 05:57:35,Elliptical,39
C22133,G7,U464,2025-10-08 15:03:43,Rowing Machine,19
C22134,G1,U386,2025-10-18 03:47:50,Stationary Bike,102
C22135,G5,U447,2025-10-06 07:21:34,Squat Rack,64
C22136,G5,U375,2025-10-04 18:02:16,Rowing Machine,112
C22137,G1,U387,2025-10-18 00:25:29,Rowing Machine,42
C22138,G2,U283,2025-10-17 07:19:17,Stationary Bike,41
C22139,G3,U428,2025-10-15 17:02:39,Ab Machine,68
C22140,G5,U137,2025-09-28 12:42:46,Elliptical,107
C22141,G2,U119,2025-10-15 00:02:37,Squat Rack,110
C22142,G9,U273,2025-10-16 19:22:30,Stationary Bike,84
C22143,G3,U177,2025-09-30 07:24:26,Stationary Bike,114
C22144,G9,U48,2025-10-01 04:29:10,Squat Rack,54
C22145,G9,U145,2025-10-08 23:00:11,Lat Pulldown,79
C22146,G9,U60,2025-10-04 04:47:49,Elliptical,24
C22147,G8,U355,2025-10-16 17:08:35,Weight bench,95
C22148,G5,U475,2025-10-17 01:18:39,Stationary Bike,24
C22149,G4,U108,2025-09-25 18:55:02,Stationary Bike,53
C22150,G1,U441,2025-10-09 02:18:52,Rowing Machine,28
C22151,G5,U339,2025-10-17 09:05:11,Rowing Machine,29
C22152,G3,U34,2025-10-03 03:29:23,Weight bench,114
C22153,G3,U352,2025-10-21 21:25:19,Elliptical,24
C22154,G2,U350,2025-10-07 02:06:10,Leg Press,89
C22155,G5,U386,2025-10-21 01:32:37,Shoulder press,119
C22156,G9,U73,2025-09-30 17:00:08,Squat Rack,73
C22157,G6,U278,2025-09-27 08:11:07,Chest press,59
C22158,G9,U294,2025-09-23 07:15:03,Ab Machine,56
C22159,G3,U167,2025-10-09 03:53:30,Shoulder press,47
C22160,G4,U337,2025-10-01 07:25:34,Elliptical,97
C22161,G8,U87,2025-09-24 02:16:36,Elliptical,17
C22162,G7,U257,2025-10-12 09:08:27,Weight bench,54
C22163,G5,U370,2025-10-16 07:48:54,Lat Pulldown,108
C22164,G9,U111,2025-10-15 13:32:11,Leg Press,46
C22165,G8,U26,2025-09-28 00:50:16,Chest press,18
C22166,G8,U260,2025-10-21 09:31:35,Weight bench,38
C22167,G2,U100,2025-09-25 21:13:07,Shoulder press,110
C22168,G6,U176,2025-10-10 21:29:13,Ab Machine,73
C22169,G3,U244,2025-10-19 11:32:44,Treadmill,59
C22170,G8,U224,2025-10-13 01:14:17,Lat Pulldown,35
C22171,G1,U33,2025-09-27 18:34:38,Squat Rack,101
C22172,G4,U19,2025-09-28 05:32:52,Bench Press,85
C22173,G4,U160,2025-10-18 03:18:55,Rowing Machine,46
C22174,G7,U417,2025-09-26 19:28:04,Weight bench,27
C22175,G7,U30,2025-09-23 03:02:28,Lat Pulldown,80
C22176,G7,U226,2025-10-07 22:26:55,Chest press,22
C22177,G1,U33,2025-10-19 08:34:30,Lat Pulldown,84
C22178,G7,U415,2025-10-01 15:28:29,Lat Pulldown,110
C22179,G2,U10,2025-09-22 21:37:48,Squat Rack,67
C22180,G1,U228,2025-10-02 06:59:03,Bench Press,34
C22181,G2,U409,2025-09-25 03:04:58,Chest press,97
C22182,G2,U488,2025-10-15 00:56:36,Leg Press,98
C22183,G8,U240,2025-10-11 15:43:03,Stationary Bike,93
C22184,G7,U61,2025-09-23 17:45:06,Treadmill,48
C22185,G1,U154,2025-10-13 01:34:37,Weight bench,54
C22186,G6,U64,2025-10-15 08:44:08,Lat Pulldown,107
C22187,G8,U249,2025-10-17 17:46:57,Weight bench,120
C22188,G9,U352,2025-10-10 18:58:10,Rowing Machine,117
C22189,G4,U74,2025-10-08 16:52:57,Weight bench,66
C22190,G9,U346,2025-09-25 12:32:26,Elliptical,42
C22191,G7,U258,2025-10-04 14:02:34,Chest press,81
C22192,G7,U379,2025-09-23 05:10:33,Ab Machine,24
C22193,G7,U200,2025-10-13 16:31:30,Shoulder press,84
C22194,G2,U126,2025-09-24 02:37:36,Leg Press,100
C22195,G1,U378,2025-10-04 04:01:07,Ab Machine,76
C22196,G4,U279,2025-10-04 06:56:54,Weight bench,107
C22197,G4,U180,2025-10-08 00:05:18,Weight bench,55
C22198,G8,U64,2025-10-16 00:00:47,Treadmill,79
C22199,G1,U54,2025-09-27 13:22:47,Ab Machine,116
C22200,G5,U215,2025-10-22 03:16:08,Elliptical,28
C22201,G6,U154,2025-10-03 11:05:48,Lat Pulldown,27
C22202,G2,U164,2025-10-17 05:41:24,Lat Pulldown,21
C22203,G9,U139,2025-09-28 09:52:03,Shoulder press,101
C22204,G2,U440,2025-09-23 17:15:35,Bench Press,51
C22205,G1,U68,2025-10-18 23:52:57,Elliptical,32
C22206,G9,U490,2025-10-09 20:23:16,Squat Rack,24
C22207,G5,U202,2025-10-14 08:59:12,Chest press,36
C22208,G7,U36,2025-10-01 03:40:52,Squat Rack,47
C22209,G3,U476,2025-09-24 03:50:46,Lat Pulldown,88
C22210,G7,U97,2025-09-23 18:29:00,Chest press,34
C22211,G2,U183,2025-10-18 01:39:15,Ab Machine,35
C22212,G4,U281,2025-09-24 16:03:11,Rowing Machine,77
C22213,G1,U89,2025-10-21 04:56:43,Leg Press,86
C22214,G2,U411,2025-10-05 00:41:09,Weight bench,20
C22215,G3,U19,2025-10-15 20:16:44,Shoulder press,96
C22216,G2,U425,2025-10-08 17:30:22,Weight bench,81
C22217,G1,U206,2025-09-25 01:59:14,Squat Rack,68
C22218,G3,U81,2025-10-21 00:16:02,Chest press,44
C22219,G1,U72,2025-10-15 08:19:36,Rowing Machine,31
C22220,G9,U177,2025-10-04 19:47:07,Chest press,57
C22221,G9,U351,2025-10-10 11:52:55,Stationary Bike,76
C22222,G5,U107,2025-10-15 08:09:57,Leg Press,35
C22223,G8,U37,2025-10-19 03:13:49,Ab Machine,49
C22224,G1,U108,2025-10-16 15:57:10,Squat Rack,45
C22225,G4,U185,2025-10-01 14:22:53,Leg Press,116
C22226,G2,U96,2025-10-12 01:51:07,Weight bench,114
C22227,G4,U198,2025-10-10 01:19:31,Bench Press,64
C22228,G9,U478,2025-10-04 15:04:26,Stationary Bike,45
C22229,G8,U277,2025-09-30 06:23:44,Ab Machine,100
C22230,G3,U169,2025-10-07 16:42:10,Bench Press,47
C22231,G1,U52,2025-10-18 23:54:50,Squat Rack,60
C22232,G9,U396,2025-10-11 17:17:22,Bench Press,52
C22233,G6,U61,2025-10-01 23:31:17,Squat Rack,25
C22234,G8,U411,2025-10-17 16:41:40,Rowing Machine,42
C22235,G7,U468,2025-09-28 21:45:06,Leg Press,59
C22236,G7,U315,2025-10-09 04:11:14,Treadmill,117
C22237,G5,U149,2025-10-10 16:23:58,Chest press,29
C22238,G5,U30,2025-10-17 21:29:10,Chest press,60
C22239,G8,U90,2025-10-09 18:54:41,Bench Press,98
C22240,G6,U368,2025-09-27 10:18:32,Bench Press,106
C22241,G3,U443,2025-10-12 11:17:48,Rowing Machine,87
C22242,G2,U131,2025-09-28 02:28:30,Treadmill,46
C22243,G4,U498,2025-10-17 20:51:40,Chest press,82
C22244,G7,U303,2025-10-11 15:16:33,Weight bench,33
C22245,G3,U233,2025-10-20 15:40:56,Elliptical,90
C22246,G9,U173,2025-10-18 00:04:25,Rowing Machine,84
C22247,G8,U195,2025-10-03 10:36:55,Rowing Machine,111
C22248,G6,U266,2025-10-17 23:41:24,Lat Pulldown,109
C22249,G4,U442,2025-10-11 01:46:29,Weight bench,56
C22250,G1,U366,2025-10-17 09:35:36,Weight bench,90
C22251,G9,U435,2025-09-29 06:22:33,Weight bench,63
C22252,G9,U306,2025-10-16 10:11:21,Stationary Bike,43
C22253,G9,U357,2025-10-22 04:09:39,Shoulder press,79
C22254,G7,U180,2025-09-24 14:00:42,Bench Press,48
C22255,G5,U160,2025-09-30 02:13:48,Squat Rack,32
C22256,G9,U461,2025-10-03 08:52:31,Stationary Bike,20
C22257,G1,U111,2025-10-08 15:53:32,Chest press,99
C22258,G3,U147,2025-10-01 06:14:45,Leg Press,17
C22259,G7,U9,2025-10-06 01:31:12,Shoulder press,113
C22260,G1,U16,2025-09-26 19:59:40,Treadmill,41
C22261,G9,U243,2025-10-01 20:41:06,Bench Press,63
C22262,G3,U429,2025-10-14 03:43:35,Squat Rack,103
C22263,G4,U406,2025-10-11 03:36:54,Treadmill,68
C22264,G9,U189,2025-09-30 01:55:33,Shoulder press,93
C22265,G7,U307,2025-09-29 08:36:50,Stationary Bike,60
C22266,G6,U464,2025-10-15 06:46:08,Treadmill,20
C22267,G9,U245,2025-10-04 21:49:20,Shoulder press,17
C22268,G5,U125,2025-10-14 07:40:55,Bench Press,108
C22269,G9,U175,2025-09-28 13:37:28,Ab Machine,20
C22270,G6,U285,2025-10-01 05:50:00,Rowing Machine,39
C22271,G8,U55,2025-10-21 07:39:28,Ab Machine,69
C22272,G7,U151,2025-10-09 19:57:57,Weight bench,46
C22273,G7,U435,2025-10-14 13:19:56,Treadmill,33
C22274,G6,U13,2025-10-04 10:40:24,Chest press,69
C22275,G5,U157,2025-10-01 10:28:29,Lat Pulldown,20
